,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,yrs_renovated,sale_month
234,3677400445,9/2/2014,475000.0,3,1.5,2480,5280,1.5,0.0,5,7,860.0,1947,0.0,98108,2090,0.0,9
235,1762600320,6/10/2014,1030000.0,5,4.0,3760,28040,2.0,0.0,3,10,0.0,1983,0.0,98033,3430,0.0,6
236,4058000060,4/9/2015,416000.0,3,2.0,2220,94300,1.0,0.0,5,7,580.0,1976,0.0,98010,2070,0.0,4
237,7228500560,3/20/2015,410000.0,4,1.0,1970,4740,1.5,0.0,3,7,300.0,1904,2005.0,98122,1510,15.0,3
238,326069104,7/1/2014,800000.0,3,3.5,3830,221284,2.0,0.0,3,10,300.0,1993,0.0,98077,2920,0.0,7
239,5152100060,5/29/2014,472000.0,6,2.5,4410,14034,1.0,0.0,4,9,2060.0,1965,0.0,98003,2600,0.0,5
240,3584000310,12/8/2014,225000.0,3,1.75,1430,8505,1.0,0.0,4,7,0.0,1968,0.0,98003,1190,0.0,12
241,8150100045,10/1/2014,210000.0,2,1.0,830,6000,1.0,0.0,3,6,0.0,1940,0.0,98126,830,0.0,10
242,1868901275,1/27/2015,455000.0,2,1.0,1430,5000,1.5,0.0,2,7,0.0,1925,0.0,98115,1450,0.0,1
243,6131600075,4/27/2015,225000.0,3,1.0,1300,8316,1.0,0.0,4,6,0.0,1954,0.0,98002,1260,0.0,4
244,9468200125,8/26/2014,480000.0,2,1.0,1030,3060,1.0,0.0,4,7,240.0,1918,0.0,98103,1390,0.0,8
245,8029510030,2/12/2015,363000.0,3,2.5,2740,11872,2.0,0.0,3,9,0.0,1990,0.0,98023,2570,0.0,2
246,2025069065,9/29/2014,2400000.0,4,2.5,3650,8354,1.0,1.0,3,9,1820.0,2000,0.0,98074,3120,0.0,9
247,7899800890,2/26/2015,181000.0,2,1.5,720,5120,1.0,0.0,3,6,0.0,1954,0.0,98106,1150,0.0,2
248,3021059276,3/14/2015,250000.0,4,2.0,2010,7312,1.0,0.0,4,7,0.0,1976,0.0,98002,2010,0.0,3
249,3797001895,4/22/2015,481000.0,3,1.75,1560,3000,1.0,0.0,4,6,790.0,1918,0.0,98103,1390,0.0,4
250,3832710960,9/23/2014,260000.0,3,2.0,1810,7209,1.0,0.0,4,7,570.0,1978,0.0,98032,1750,0.0,9
251,1310430400,5/13/2014,455000.0,4,2.5,3360,7685,2.0,0.0,3,9,0.0,2001,0.0,98058,3060,0.0,5
252,1422300030,4/1/2015,415000.0,3,2.25,1510,36224,2.0,0.0,3,8,0.0,1991,0.0,98045,1730,0.0,4
253,1105000588,4/21/2015,349500.0,3,1.0,1400,3538,1.0,0.0,3,7,600.0,1953,0.0,98118,1620,0.0,4
254,3830630060,9/29/2014,245000.0,3,2.5,1730,7442,2.0,0.0,3,7,0.0,1987,0.0,98030,1630,0.0,9
255,5101404898,5/19/2014,592500.0,2,2.0,1420,9191,1.5,0.0,5,7,0.0,1928,0.0,98115,1420,0.0,5
256,7972601890,10/20/2014,385000.0,4,1.75,2360,7620,1.0,0.0,4,7,1180.0,1955,0.0,98106,1910,0.0,10
257,5127001620,2/11/2015,315000.0,3,1.75,1580,11455,1.0,0.0,4,7,380.0,1974,0.0,98059,1550,0.0,2
258,9407100800,11/24/2014,255000.0,3,1.0,1230,10170,1.0,0.0,3,7,0.0,1979,0.0,98045,1380,0.0,11
260,8722101360,12/2/2014,780000.0,3,1.0,1660,4400,1.5,0.0,3,8,200.0,1911,0.0,98112,1660,0.0,12
261,8644000060,10/24/2014,237000.0,3,1.75,1270,8470,1.0,0.0,4,7,0.0,1960,0.0,98198,1600,0.0,10
262,3325069129,12/16/2014,525000.0,3,2.25,2100,40510,2.0,0.0,3,10,780.0,1979,0.0,98074,2380,0.0,12
263,1400300055,4/28/2015,425000.0,2,1.0,770,5040,1.0,0.0,3,5,0.0,1930,0.0,98144,1330,0.0,4
264,2123039032,10/27/2014,369900.0,1,0.75,760,10079,1.0,1.0,5,5,0.0,1936,0.0,98070,1230,0.0,10
265,8078560140,5/19/2014,290000.0,4,2.5,1700,7280,2.0,0.0,4,7,0.0,1988,0.0,98031,1950,0.0,5
266,3438500192,9/29/2014,285000.0,3,1.0,1120,10701,1.0,0.0,3,7,0.0,1954,0.0,98106,1130,0.0,9
267,7974200510,8/14/2014,415000.0,2,1.0,1070,4500,1.0,0.0,3,7,0.0,1937,0.0,98115,1320,0.0,8
268,2557000400,4/9/2015,272500.0,3,2.5,2070,9900,1.0,0.0,3,8,650.0,1979,0.0,98023,2070,0.0,4
269,7960900060,5/4/2015,2900000.0,4,3.25,5050,20100,1.5,0.0,3,11,300.0,1982,0.0,98004,3890,0.0,5
270,4054500390,10/7/2014,1370000.0,4,4.75,5310,57346,2.0,0.0,4,11,0.0,1989,0.0,98077,4180,0.0,10
272,1745100140,10/17/2014,210000.0,3,1.0,1700,11390,1.0,0.0,4,7,0.0,1967,0.0,98003,1350,0.0,10
274,4235400186,11/24/2014,331000.0,3,1.75,1080,1306,1.0,0.0,3,7,500.0,1954,2003.0,98199,1440,17.0,11
275,4215100060,3/20/2015,365000.0,3,2.5,2653,4510,2.0,0.0,3,8,0.0,2006,0.0,98031,2653,0.0,3
276,9189700045,1/27/2015,450000.0,3,2.0,2290,16258,1.0,0.0,5,8,0.0,1960,0.0,98058,1660,0.0,1
277,1126049053,11/13/2014,770000.0,4,2.75,3820,26300,2.0,0.0,3,9,970.0,2014,0.0,98028,1860,0.0,11
278,2022069200,5/5/2015,455000.0,4,2.5,2210,49375,1.0,0.0,3,8,0.0,1997,0.0,98038,2670,0.0,5
279,9412900055,5/5/2015,405000.0,3,1.75,2390,6000,1.0,0.0,3,6,1150.0,1908,0.0,98118,2020,0.0,5
280,1722059235,7/3/2014,304900.0,4,1.75,2600,11325,1.0,0.0,4,7,990.0,1969,0.0,98031,1720,0.0,7
281,6874200960,2/27/2015,170000.0,2,1.0,860,5265,1.0,0.0,3,6,0.0,1931,0.0,98178,1650,0.0,2
282,7424700045,5/13/2015,2050000.0,5,3.0,3830,8480,2.0,0.0,5,9,1200.0,1905,1994.0,98122,3050,26.0,5
283,7202360350,6/30/2014,780000.0,4,2.5,3500,7048,2.0,0.0,3,9,0.0,2005,0.0,98053,3920,0.0,6
284,5634500392,4/10/2015,330000.0,3,3.0,2420,13959,1.0,0.0,4,8,680.0,1988,0.0,98028,2570,0.0,4
285,1509500060,9/5/2014,370000.0,4,2.5,2720,8666,2.0,0.0,3,9,0.0,1992,0.0,98030,2410,0.0,9
286,7214810350,10/17/2014,467000.0,5,2.25,2500,13500,1.0,0.0,3,7,650.0,1979,0.0,98072,2300,0.0,10
288,9552700140,7/2/2014,675000.0,5,2.25,2900,10300,1.0,0.0,3,8,1450.0,1985,0.0,98006,2310,0.0,7
289,2200500350,8/12/2014,500000.0,2,1.0,1640,14100,1.0,0.0,4,7,500.0,1954,0.0,98006,1520,0.0,8
291,6619910140,2/24/2015,630000.0,4,1.75,2950,9025,1.0,0.0,4,8,1170.0,1975,0.0,98034,2120,0.0,2
292,1115450240,10/22/2014,360000.0,4,2.5,2160,9528,2.0,0.0,3,9,0.0,1992,0.0,98001,2280,0.0,10
293,6073240060,10/2/2014,580000.0,4,3.0,3280,11060,2.0,0.0,3,8,1010.0,1986,0.0,98056,2320,0.0,10
294,9297300045,7/9/2014,550000.0,3,2.0,1970,4166,2.0,0.0,5,8,700.0,1929,0.0,98126,2390,0.0,7
295,9510920070,7/10/2014,879000.0,4,2.5,3360,22111,2.0,0.0,3,10,0.0,1994,0.0,98075,3150,0.0,7
298,600000152,6/2/2014,404000.0,3,1.5,2030,8880,1.0,0.0,3,7,700.0,1963,0.0,98108,2140,0.0,6
299,1840000030,5/29/2014,267500.0,3,1.75,1590,11914,1.0,0.0,3,7,500.0,1957,0.0,98188,1630,0.0,5
300,3225069065,6/24/2014,3080000.0,4,5.0,4550,18641,1.0,1.0,3,10,1950.0,2002,0.0,98074,4550,0.0,6
301,3260800030,8/11/2014,335000.0,3,2.5,2440,7632,2.0,0.0,3,8,0.0,1998,0.0,98003,2510,0.0,8
303,5104530560,4/1/2015,208633.0,3,2.5,2040,3810,2.0,0.0,3,8,0.0,2006,0.0,98038,2370,0.0,4
304,4330600350,1/15/2015,315000.0,3,2.25,2200,8750,1.0,0.0,4,7,1080.0,1964,0.0,98166,1460,0.0,1
305,5016001535,2/17/2015,725000.0,3,1.75,1920,3300,1.0,0.0,4,8,960.0,1913,0.0,98112,1740,0.0,2
306,7280300196,4/3/2015,550000.0,4,2.75,1800,7750,1.0,0.0,4,8,400.0,1965,0.0,98177,1800,0.0,4
307,8651520400,6/12/2014,610750.0,4,2.25,2180,7297,2.0,0.0,3,8,0.0,1984,0.0,98074,2250,0.0,6
308,7171200445,2/28/2015,550700.0,2,1.0,1010,5000,1.5,0.0,4,6,0.0,1908,0.0,98105,1460,0.0,2
310,3416600800,2/9/2015,834000.0,4,2.5,2370,4000,1.5,0.0,5,8,390.0,1928,0.0,98144,2440,0.0,2
311,7994700030,10/23/2014,201000.0,5,1.75,1660,78408,1.5,0.0,3,6,0.0,1915,0.0,98065,1660,0.0,10
312,1860600135,5/2/2014,2380000.0,5,2.5,3650,9050,2.0,0.0,5,10,280.0,1921,0.0,98119,2880,0.0,5
313,4139480200,6/18/2014,1380000.0,4,3.25,4290,12103,1.0,0.0,3,11,1600.0,1997,0.0,98006,3860,0.0,6
314,4139480200,12/9/2014,1400000.0,4,3.25,4290,12103,1.0,0.0,3,11,1600.0,1997,0.0,98006,3860,0.0,12
315,1328320800,11/5/2014,305000.0,4,2.25,1950,7700,1.0,0.0,3,8,600.0,1979,0.0,98058,2150,0.0,11
316,7771300125,4/8/2015,487000.0,3,2.0,2590,14052,1.0,0.0,5,8,870.0,1948,0.0,98133,1570,0.0,4
317,3422059208,5/11/2015,390000.0,3,2.5,1930,64904,1.0,0.0,4,8,0.0,1988,0.0,98042,2350,0.0,5
318,9521101455,7/23/2014,548000.0,2,1.0,1470,3864,1.0,0.0,4,7,300.0,1916,0.0,98103,1570,0.0,7
319,4337000335,11/22/2014,268750.0,4,1.0,800,8775,1.0,0.0,3,6,0.0,1943,0.0,98166,1310,0.0,11
320,325059286,5/13/2014,819900.0,5,2.75,3150,7119,2.0,0.0,3,9,0.0,2013,0.0,98052,1560,0.0,5
321,2597650240,10/23/2014,520000.0,3,2.25,2030,16200,2.0,0.0,3,8,0.0,1984,0.0,98027,2660,0.0,10
322,3353400435,7/21/2014,230000.0,3,2.0,1450,11204,1.0,0.0,3,7,0.0,2003,0.0,98001,1520,0.0,7
323,7972000240,2/2/2015,240000.0,3,1.75,1510,10248,1.0,0.0,3,7,0.0,1969,0.0,98023,1510,0.0,2
325,7520000520,3/11/2015,240500.0,2,1.0,1240,12092,1.0,0.0,3,6,280.0,1922,1984.0,98146,1820,36.0,3
326,3530210260,10/27/2014,274975.0,3,2.5,3030,45004,2.0,0.0,3,9,0.0,1987,0.0,98077,3080,0.0,10
327,1959700550,9/5/2014,740000.0,4,2.0,2050,4400,1.5,0.0,4,9,0.0,1922,0.0,98102,2320,0.0,9
328,1665400045,4/28/2015,186375.0,3,1.0,1000,7636,1.0,0.0,2,7,0.0,1952,0.0,98166,1150,0.0,4
329,9542850320,7/25/2014,790000.0,3,2.25,2370,10289,1.0,0.0,4,9,780.0,1977,0.0,98005,2500,0.0,7
331,2946001550,4/16/2015,279000.0,6,1.75,2240,11180,2.0,0.0,4,7,0.0,1955,0.0,98198,1590,0.0,4
332,8078490390,7/29/2014,295000.0,3,2.0,1810,10530,1.0,0.0,3,8,0.0,1991,0.0,98022,1910,0.0,7
333,9550201550,4/8/2015,640000.0,2,1.0,1070,5000,1.0,0.0,3,7,0.0,1924,0.0,98103,1710,0.0,4
334,191100045,7/3/2014,940000.0,4,2.0,2490,9525,2.0,0.0,5,9,0.0,1968,0.0,98040,2770,0.0,7
335,5009600070,10/7/2014,260000.0,4,2.5,1960,5238,2.0,0.0,3,7,0.0,2003,0.0,98038,1800,0.0,10
336,200350070,6/2/2014,559900.0,3,2.75,2930,5569,1.0,0.0,3,9,1070.0,2004,0.0,98072,2580,0.0,6
337,2877103726,7/22/2014,791500.0,4,2.0,1510,3500,1.5,0.0,5,7,0.0,1911,0.0,98103,1820,0.0,7
338,405100295,8/26/2014,265000.0,3,1.75,1420,8250,1.0,0.0,3,7,0.0,1954,0.0,98133,1740,0.0,8
339,4268200055,5/1/2015,245000.0,3,1.75,1740,11547,1.0,0.0,3,7,0.0,1954,0.0,98178,880,0.0,5
340,3126069068,4/24/2015,485000.0,4,1.75,2560,43995,2.0,0.0,4,7,0.0,1962,0.0,98052,2560,0.0,4
341,1115300070,11/6/2014,684000.0,4,3.5,3040,8414,2.0,0.0,3,9,620.0,2010,0.0,98059,3470,0.0,11
342,6414100671,9/9/2014,425000.0,3,1.75,2500,6840,1.0,0.0,3,8,1200.0,1957,0.0,98125,1580,0.0,9
343,7004200060,10/17/2014,309600.0,4,1.75,1275,20000,1.0,0.0,4,6,0.0,1991,0.0,98070,1660,0.0,10
344,7852110140,7/18/2014,552250.0,4,2.5,2580,5823,2.0,0.0,3,8,0.0,2002,0.0,98065,2380,0.0,7
345,3969300030,7/23/2014,165000.0,4,1.0,1000,7134,1.0,0.0,3,6,0.0,1943,0.0,98178,1020,0.0,7
346,3969300030,12/29/2014,239900.0,4,1.0,1000,7134,1.0,0.0,3,6,0.0,1943,0.0,98178,1020,0.0,12
347,4048400070,12/5/2014,320000.0,2,1.0,1070,32633,1.0,0.0,4,6,0.0,1930,0.0,98059,1360,0.0,12
348,808000070,10/21/2014,206600.0,3,2.0,1390,13464,1.0,0.0,4,7,0.0,1987,0.0,98030,1720,0.0,10
349,7374200030,4/16/2015,387000.0,4,1.75,2500,7690,1.0,0.0,3,7,1250.0,1973,0.0,98155,2040,0.0,4
351,2757000030,9/22/2014,855000.0,4,2.75,2270,10460,2.0,0.0,3,9,0.0,1965,0.0,98040,2610,0.0,9
352,616000140,1/26/2015,315000.0,3,1.0,1900,14400,1.0,0.0,4,7,600.0,1954,0.0,98166,1940,0.0,1
354,9262800171,3/24/2015,252000.0,4,1.5,1550,19800,1.0,0.0,4,7,500.0,1969,0.0,98001,1640,0.0,3
355,6607000126,6/4/2014,375000.0,4,1.75,2200,7475,1.0,0.0,5,7,1100.0,1955,0.0,98118,1600,0.0,6
356,5416510830,8/6/2014,300000.0,4,2.5,1910,4862,2.0,0.0,3,7,0.0,2005,0.0,98038,2010,0.0,8
358,325059171,5/5/2014,900000.0,3,1.0,1330,77972,1.0,0.0,3,7,0.0,1928,1954.0,98033,1340,66.0,5
360,3211290370,6/5/2014,463000.0,3,2.5,1640,29970,2.0,0.0,3,7,0.0,1992,0.0,98053,1580,0.0,6
361,1072010350,8/28/2014,380000.0,5,2.5,2760,11340,2.0,0.0,4,9,0.0,1978,0.0,98059,2470,0.0,8
362,8856950070,12/10/2014,329500.0,4,2.5,1820,7912,2.0,0.0,3,7,0.0,1994,0.0,98038,1820,0.0,12
364,7855801090,9/17/2014,795000.0,5,2.5,3040,9570,1.0,0.0,4,8,1400.0,1966,0.0,98006,2920,0.0,9
365,723099065,1/30/2015,465000.0,3,2.0,1840,40438,2.0,0.0,3,7,0.0,1994,0.0,98045,1380,0.0,1
366,6116500075,3/26/2015,673000.0,4,2.5,2990,10400,2.0,0.0,3,9,0.0,2002,0.0,98166,2140,0.0,3
368,424069250,4/23/2015,785000.0,4,2.75,2440,69415,1.0,0.0,4,8,530.0,1989,0.0,98075,2770,0.0,4
369,3291800710,11/20/2014,338000.0,4,3.0,2090,7500,1.0,0.0,3,7,720.0,1986,0.0,98056,1810,0.0,11
370,6838700060,12/4/2014,280000.0,3,2.25,1430,7222,2.0,0.0,3,7,0.0,1993,0.0,98056,1430,0.0,12
372,2231500030,3/24/2015,530000.0,4,2.25,2180,10754,1.0,0.0,5,7,1080.0,1954,0.0,98133,1810,0.0,3
373,7683900200,12/23/2014,380000.0,5,3.0,3450,9914,2.0,0.0,3,9,0.0,2004,0.0,98023,2860,0.0,12
374,8155830060,8/11/2014,297000.0,3,2.25,1450,7562,2.0,0.0,3,7,0.0,1994,0.0,98056,1650,0.0,8
375,98020310,5/20/2014,730000.0,4,2.5,3230,7331,2.0,0.0,3,10,0.0,2004,0.0,98075,3480,0.0,5
376,9423400140,6/9/2014,450000.0,3,1.75,1640,13500,1.0,0.0,3,7,530.0,1940,0.0,98125,1770,0.0,6
377,1545804860,10/27/2014,275000.0,3,3.0,1590,7750,1.0,0.0,3,7,530.0,1997,0.0,98038,1680,0.0,10
379,7132300695,4/21/2015,435000.0,3,1.5,1300,3348,1.5,0.0,3,7,0.0,1904,2014.0,98144,1590,6.0,4
380,1726059053,9/16/2014,270000.0,2,1.5,1380,209959,1.0,0.0,1,6,0.0,1954,0.0,98011,3130,0.0,9
381,624111000,8/5/2014,950000.0,3,3.0,4040,14338,2.0,0.0,3,10,1010.0,1986,0.0,98077,3360,0.0,8
382,808300310,3/13/2015,389000.0,4,2.25,2130,5337,2.0,0.0,3,7,0.0,2001,0.0,98019,2300,0.0,3
383,8563040160,1/21/2015,560000.0,4,2.25,2550,7800,1.0,0.0,3,8,970.0,1968,0.0,98052,2420,0.0,1
384,713500030,7/28/2014,1350000.0,5,3.5,4800,14984,2.0,0.0,3,11,?,1998,0.0,98006,4050,0.0,7
385,8651600160,11/11/2014,799000.0,4,2.25,2510,11585,2.0,0.0,4,8,0.0,1969,0.0,98040,2450,0.0,11
386,9517200030,6/25/2014,365500.0,3,2.0,1410,9600,1.0,0.0,4,7,0.0,1983,0.0,98072,1410,0.0,6
387,2460700700,5/15/2014,252350.0,3,2.0,1650,7352,1.0,0.0,3,7,490.0,1979,0.0,98058,1710,0.0,5
388,1223039290,9/5/2014,403950.0,4,2.5,2120,13780,2.0,0.0,3,8,0.0,1993,0.0,98146,1880,0.0,9
389,2890100060,8/1/2014,385000.0,4,1.5,2040,10726,1.0,0.0,3,7,660.0,1954,0.0,98177,1610,0.0,8
390,7972600860,12/10/2014,345000.0,4,1.0,1550,7620,1.5,0.0,3,7,0.0,1957,0.0,98106,1450,0.0,12
391,8857320070,9/17/2014,490000.0,3,2.75,1980,3128,2.0,0.0,4,9,0.0,1979,0.0,98008,1950,0.0,9
392,4047200695,6/18/2014,330000.0,3,2.5,1600,26977,2.0,0.0,3,8,0.0,2005,0.0,98019,1790,0.0,6
393,1653500070,5/12/2014,927000.0,4,2.75,3300,12090,2.0,0.0,3,8,0.0,1953,0.0,98004,3180,0.0,5
395,3649100320,4/30/2015,330000.0,2,1.0,1220,10000,1.0,0.0,5,7,0.0,1950,0.0,98028,2000,0.0,4
396,7375300160,3/9/2015,530000.0,5,2.25,2720,8800,1.0,0.0,4,7,1220.0,1958,0.0,98008,2110,0.0,3
398,1604601375,6/19/2014,378750.0,3,2.5,2160,3000,1.5,0.0,3,7,900.0,1909,2011.0,98118,1060,9.0,6
399,2473251090,6/19/2014,269900.0,4,1.75,1530,8750,1.5,0.0,4,7,0.0,1968,0.0,98058,1390,0.0,6
400,9126100861,3/6/2015,557000.0,3,3.5,1710,2096,2.0,0.0,3,8,420.0,2008,0.0,98122,1630,0.0,3
401,3420069065,8/25/2014,360000.0,4,1.75,3730,16980,1.0,0.0,4,7,1580.0,1974,0.0,98022,1880,0.0,8
402,6021501685,4/22/2015,352000.0,2,1.0,940,5000,1.0,0.0,4,7,0.0,1937,0.0,98117,1560,0.0,4
404,8856950240,6/18/2014,322500.0,4,2.5,1820,6753,2.0,0.0,3,7,0.0,1994,0.0,98038,1820,0.0,6
405,9385200055,9/12/2014,650000.0,3,3.25,1510,2000,2.0,0.0,3,9,180.0,2001,0.0,98116,1510,0.0,9
406,7821200390,8/6/2014,450000.0,3,2.0,1290,1213,3.0,0.0,3,8,0.0,2001,0.0,98103,1290,0.0,8
407,8078520310,4/17/2015,278500.0,3,2.0,1570,5250,1.0,0.0,3,7,0.0,1998,0.0,98092,1570,0.0,4
408,1565950030,4/27/2015,364950.0,4,2.5,1930,6957,2.0,0.0,3,8,0.0,1995,0.0,98055,2090,0.0,4
409,1560930070,9/11/2014,840000.0,4,3.5,2840,40139,1.0,0.0,4,10,0.0,1986,0.0,98038,3180,0.0,9
410,6700400140,3/18/2015,268000.0,3,2.5,1550,8134,2.0,0.0,3,7,0.0,1991,0.0,98031,1550,0.0,3
411,2422029094,7/16/2014,517534.0,2,1.0,833,143947,1.0,0.0,3,5,0.0,2006,0.0,98070,1380,0.0,7
412,1774220160,11/4/2014,632925.0,3,2.5,2990,32239,2.0,0.0,4,8,0.0,1978,0.0,98077,2990,0.0,11
413,1525200060,7/23/2014,577500.0,3,2.5,2000,7251,2.0,0.0,3,9,0.0,1995,0.0,98034,2450,0.0,7
414,1678400105,2/12/2015,339000.0,4,1.5,2390,7480,1.5,0.0,3,7,0.0,1920,0.0,98178,2850,0.0,2
415,3426059070,9/9/2014,570000.0,3,1.75,2910,37461,1.0,0.0,4,7,1380.0,1967,0.0,98052,2520,0.0,9
416,824079032,6/26/2014,563500.0,4,1.75,2085,174240,1.0,0.0,3,7,475.0,1964,0.0,98024,2690,0.0,6
417,2697100140,1/5/2015,423000.0,4,2.25,2200,9351,1.0,0.0,5,7,910.0,1962,0.0,98133,1910,0.0,1
419,8678500060,7/10/2014,1550000.0,5,4.25,6070,171626,2.0,0.0,3,12,0.0,1999,0.0,98024,4680,0.0,7
420,625049299,12/3/2014,482000.0,2,1.0,950,3960,1.0,0.0,3,7,0.0,1941,0.0,98103,1320,0.0,12
421,6073200075,7/30/2014,625000.0,3,1.75,1600,9135,1.0,0.0,5,7,0.0,1955,0.0,98006,1580,0.0,7
422,6388900710,12/19/2014,538000.0,3,2.5,2250,11632,2.0,0.0,3,8,0.0,1988,0.0,98056,2360,0.0,12
423,1442860160,1/7/2015,380000.0,3,2.5,2280,10255,2.0,0.0,4,8,0.0,1985,0.0,98058,2310,0.0,1
424,7942600310,7/17/2014,375000.0,2,1.0,940,5120,1.0,0.0,3,7,0.0,1909,0.0,98122,1300,0.0,7
425,1545808560,4/3/2015,245000.0,3,2.5,1530,8500,1.0,0.0,5,7,500.0,1996,0.0,98038,1850,0.0,4
427,9808650060,2/25/2015,1300000.0,3,2.0,2350,15021,1.0,0.0,4,8,580.0,1976,0.0,98004,3530,0.0,2
428,3754700160,5/6/2014,397000.0,4,2.0,1440,7680,1.0,0.0,3,7,240.0,1971,0.0,98034,1460,0.0,5
429,305500140,5/12/2015,365000.0,3,2.5,2200,4052,2.0,0.0,3,8,0.0,2005,0.0,98058,2310,0.0,5
430,5468750060,10/28/2014,328500.0,4,3.0,2290,8250,2.0,0.0,3,9,0.0,1990,0.0,98042,2290,0.0,10
431,2944010240,9/8/2014,988000.0,4,3.0,4040,19700,2.0,0.0,3,11,0.0,1987,0.0,98052,3930,0.0,9
432,3454000060,7/22/2014,1000000.0,4,2.5,2610,3277,1.5,0.0,5,8,690.0,1922,0.0,98103,1810,0.0,7
434,8564950390,9/19/2014,525000.0,4,2.5,2450,5280,2.0,0.0,3,8,0.0,2003,0.0,98011,2300,0.0,9
435,2268400350,9/16/2014,749000.0,4,2.5,1710,9627,1.0,0.0,3,9,270.0,1976,2014.0,98006,2140,6.0,9
436,7504101040,8/21/2014,722500.0,5,2.5,4870,11800,2.0,0.0,3,10,1400.0,1983,0.0,98074,3180,0.0,8
438,9528102772,7/8/2014,438000.0,2,2.0,1270,1372,3.0,0.0,3,8,0.0,2000,0.0,98115,1610,0.0,7
439,284000223,9/16/2014,578000.0,3,1.75,2120,10875,1.0,0.0,3,8,580.0,1977,0.0,98146,2460,0.0,9
440,3353401710,9/23/2014,227950.0,3,1.5,1670,8230,1.0,0.0,5,7,0.0,1954,0.0,98001,2077,0.0,9
441,8159610030,7/22/2014,196000.0,3,2.25,2070,11576,2.0,0.0,3,7,0.0,1974,0.0,98001,1890,0.0,7
442,3179100435,7/15/2014,641000.0,2,1.0,1420,5332,1.0,0.0,3,8,350.0,1953,0.0,98105,2400,0.0,7
443,822079033,4/22/2015,350000.0,3,1.5,1250,219978,1.0,0.0,4,6,0.0,1980,0.0,98038,1930,0.0,4
444,8857600960,8/19/2014,205000.0,3,1.0,940,7980,1.0,0.0,4,7,0.0,1960,0.0,98032,1150,0.0,8
445,1774000200,12/2/2014,400000.0,3,1.75,1920,9102,1.0,0.0,3,7,0.0,1968,0.0,98072,1920,0.0,12
446,2024069128,11/10/2014,1030000.0,3,2.5,3545,9816,1.0,0.0,3,10,935.0,2005,0.0,98027,3630,0.0,11
447,1049010390,3/19/2015,505000.0,3,2.0,1260,5460,1.0,0.0,3,7,0.0,1972,0.0,98034,1510,0.0,3
448,7905370390,10/9/2014,475000.0,5,2.5,2340,7200,1.0,0.0,3,7,1040.0,1975,0.0,98034,1930,0.0,10
449,4140090240,11/5/2014,520000.0,3,2.25,2590,9263,1.0,0.0,5,8,1150.0,1977,0.0,98028,2580,0.0,11
450,4055700030,5/2/2015,1450000.0,3,4.5,3970,24920,2.0,0.0,3,10,710.0,1977,0.0,98034,2610,0.0,5
451,3775300030,12/31/2014,333500.0,3,1.75,1220,9732,1.0,0.0,3,7,0.0,1965,0.0,98011,1630,0.0,12
452,2525300030,2/22/2015,232000.0,3,1.0,1400,10403,1.0,0.0,4,6,0.0,1976,0.0,98038,1230,0.0,2
453,1324059104,4/21/2015,691100.0,3,2.75,2360,16117,1.0,0.0,4,8,650.0,1983,0.0,98006,2120,0.0,4
454,2287000030,10/14/2014,811000.0,3,1.75,1870,9897,1.0,0.0,4,8,0.0,1960,0.0,98040,1900,0.0,10
455,7702010030,5/20/2014,551000.0,3,2.5,2830,5802,2.0,0.0,3,9,0.0,2001,0.0,98028,2500,0.0,5
456,1529200340,1/8/2015,496500.0,3,2.5,2260,3640,2.0,0.0,3,8,0.0,1994,0.0,98072,2350,0.0,1
457,2122039094,11/26/2014,705000.0,3,3.0,1970,20978,2.0,1.0,4,9,200.0,1980,0.0,98070,2280,0.0,11
458,1742800030,6/12/2014,578000.0,4,2.5,3140,9225,1.0,0.0,5,9,1370.0,1966,0.0,98055,2460,0.0,6
459,1796360350,1/28/2015,255000.0,3,1.75,1240,8659,1.0,0.0,5,7,0.0,1986,0.0,98042,1490,0.0,1
460,6154500070,6/26/2014,1050000.0,4,3.5,3450,7832,2.0,0.0,3,10,0.0,2007,0.0,98006,3220,0.0,6
462,8944290160,11/4/2014,230000.0,3,2.0,1510,3413,2.0,0.0,3,7,0.0,1985,0.0,98031,1570,0.0,11
463,4166600473,12/9/2014,359500.0,4,2.25,2390,11250,2.0,0.0,3,9,0.0,1988,0.0,98023,2480,0.0,12
464,7282300125,11/12/2014,330000.0,3,1.0,980,7000,1.0,0.0,3,6,0.0,1953,0.0,98133,1220,0.0,11
466,2419600075,12/1/2014,465000.0,3,1.75,1480,6360,1.0,0.0,3,7,0.0,1954,0.0,98133,1480,0.0,12
467,2621760350,10/15/2014,325000.0,4,2.5,1850,7324,2.0,0.0,3,8,0.0,1997,0.0,98042,2100,0.0,10
468,1723049270,1/7/2015,340500.0,3,2.0,2270,28025,1.0,0.0,4,7,350.0,1947,0.0,98168,1770,0.0,1
469,4123840310,1/6/2015,342500.0,3,2.5,1810,5192,2.0,0.0,3,8,0.0,1993,0.0,98038,1810,0.0,1
470,2172000075,6/23/2014,290900.0,2,2.0,1610,17600,2.0,0.0,3,6,0.0,1930,1983.0,98178,1310,37.0,6
471,8651611170,2/13/2015,868700.0,3,4.25,3840,6161,2.0,0.0,3,10,0.0,2000,0.0,98074,3230,0.0,2
